    fip     | dnp3  | index |           type            |                         dev                         |           attr            |          bit          
 M10-KPS-DN | 37179 |     4 | CIRCUIT_BREAKER           | KPSD02                                              | CIRCUIT_BREAKER_CTL       | CLOSE
 M10-KPS-DN | 37180 |     5 | CIRCUIT_BREAKER           | KPSD02                                              | CIRCUIT_BREAKER_CTL       | TRIP
 M10-KPS-DN | 37181 |    14 | ABNORMAL_CONDITION_DEVICE | KPS_HS_86_TRIP_IN                                   | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37182 |    14 | ABNORMAL_CONDITION_DEVICE | KPS_HS_86_TRIP_IN                                   | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37183 |    15 | ABNORMAL_CONDITION_DEVICE | KPS_X01_226WT_HIGH_                                 | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37184 |    15 | ABNORMAL_CONDITION_DEVICE | KPS_X01_226WT_HIGH_                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37185 |    16 | ABNORMAL_CONDITION_DEVICE | KPS_X01_226WT_HIGH_TRIP                             | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37186 |    16 | ABNORMAL_CONDITION_DEVICE | KPS_X01_226WT_HIGH_TRIP                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37187 |    17 | ABNORMAL_CONDITION_DEVICE | KPS_X01_263SP                                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37188 |    17 | ABNORMAL_CONDITION_DEVICE | KPS_X01_263SP                                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37189 |    18 | ABNORMAL_CONDITION_DEVICE | KPS_X01_263SP_TRIP                                  | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37190 |    18 | ABNORMAL_CONDITION_DEVICE | KPS_X01_263SP_TRIP                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37191 |    19 | ABNORMAL_CONDITION_DEVICE | KPS_X01_226QT                                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37192 |    19 | ABNORMAL_CONDITION_DEVICE | KPS_X01_226QT                                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37193 |    20 | ABNORMAL_CONDITION_DEVICE | KPS_X01_226QT_TRIP                                  | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37194 |    20 | ABNORMAL_CONDITION_DEVICE | KPS_X01_226QT_TRIP                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37195 |    21 | ABNORMAL_CONDITION_DEVICE | KPS_X01_263OL                                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37196 |    21 | ABNORMAL_CONDITION_DEVICE | KPS_X01_263OL                                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37197 |    22 | ABNORMAL_CONDITION_DEVICE | KPS_X01_PRV_                                        | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37198 |    22 | ABNORMAL_CONDITION_DEVICE | KPS_X01_PRV_                                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37199 |    23 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_33_DOOR_OPEN_TRIP                           | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37200 |    23 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_33_DOOR_OPEN_TRIP                           | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37201 |    24 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_189_NDS_OPEN                                | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37202 |    24 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_189_NDS_OPEN                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37203 |    25 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_126DT_HIGH_                                 | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37204 |    25 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_126DT_HIGH_                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37205 |    26 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_27_                                         | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37206 |    26 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_27_                                         | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37207 |    27 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_180AX                                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37208 |    27 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_180AX                                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37209 |    28 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_180TX_TRIP                                  | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37210 |    28 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_180TX_TRIP                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37211 |    29 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_103ASS                                      | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37212 |    29 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_103ASS                                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37213 |    30 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_103DSS                                      | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37214 |    30 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_103DSS                                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37215 |    31 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_126DT_HIGH_TRIP                             | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37216 |    31 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_126DT_HIGH_TRIP                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37217 |    32 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_27GR1_PS                                    | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37218 |    32 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_27GR1_PS                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37219 |    33 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_164G_ENCL_GND_                              | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37220 |    33 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_164G_ENCL_GND_                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37221 |    34 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_164A_ENCL_ALIVE_TRIP                        | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37222 |    34 | ABNORMAL_CONDITION_DEVICE | KPS_Z01_164A_ENCL_ALIVE_TRIP                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37223 |    35 | ABNORMAL_CONDITION_DEVICE | KPS_NGD_HI_CURRENT                                  | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37224 |    35 | ABNORMAL_CONDITION_DEVICE | KPS_NGD_HI_CURRENT                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37225 |    36 | ABNORMAL_CONDITION_DEVICE | KPS_NGD_TIMED_CURRENT                               | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37226 |    36 | ABNORMAL_CONDITION_DEVICE | KPS_NGD_TIMED_CURRENT                               | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37227 |    37 | ABNORMAL_CONDITION_DEVICE | KPS_NGD_MAN_BYPASS_SW_SOL_ON                        | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37228 |    37 | ABNORMAL_CONDITION_DEVICE | KPS_NGD_MAN_BYPASS_SW_SOL_ON                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37229 |    38 | ABNORMAL_CONDITION_DEVICE | KPS_NGD_FAULT                                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37230 |    38 | ABNORMAL_CONDITION_DEVICE | KPS_NGD_FAULT                                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37231 |    39 | ABNORMAL_CONDITION_DEVICE | KPS_DC_ENCLR_ALIVE                                  | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37232 |    39 | ABNORMAL_CONDITION_DEVICE | KPS_DC_ENCLR_ALIVE                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37233 |    40 | ABNORMAL_CONDITION_DEVICE | KPS_DC_ENCLR_GND                                    | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37234 |    40 | ABNORMAL_CONDITION_DEVICE | KPS_DC_ENCLR_GND                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37235 |    41 | ABNORMAL_CONDITION_DEVICE | KPS_GND_CKT_PWR_FAIL                                | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37236 |    41 | ABNORMAL_CONDITION_DEVICE | KPS_GND_CKT_PWR_FAIL                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37237 |    42 | ABNORMAL_CONDITION_DEVICE | KPS_HS_243_LOCAL                                    | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37238 |    42 | ABNORMAL_CONDITION_DEVICE | KPS_HS_243_LOCAL                                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37239 |    45 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_01_MODBUS.STA_TEST_POS.status.stVal     | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37240 |    45 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_01_MODBUS.STA_TEST_POS.status.stVal     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37241 |    46 | ABNORMAL_CONDITION_DEVICE | KPS_V_172_01_DISCONNECT_POSITION                    | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37242 |    46 | ABNORMAL_CONDITION_DEVICE | KPS_V_172_01_DISCONNECT_POSITION                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37243 |    47 | ABNORMAL_CONDITION_DEVICE | KPS_DI_172_01_CTL_PWR_UV.stVal                      | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37244 |    47 | ABNORMAL_CONDITION_DEVICE | KPS_DI_172_01_CTL_PWR_UV.stVal                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37245 |    48 | ABNORMAL_CONDITION_DEVICE | KPS_V_MPR_172_01_TROUBLE                            | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37246 |    48 | ABNORMAL_CONDITION_DEVICE | KPS_V_MPR_172_01_TROUBLE                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37247 |    49 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_01_MODBUS.STA_LOCKOUT.status.stVal      | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37248 |    49 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_01_MODBUS.STA_LOCKOUT.status.stVal      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37249 |    50 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_01_MODBUS.STA_HARD_LOCKOUT.status.stVal | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37250 |    50 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_01_MODBUS.STA_HARD_LOCKOUT.status.stVal | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37251 |    51 | ABNORMAL_CONDITION_DEVICE | KPS_V_172_01_OVERCURRENT                            | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37252 |    51 | ABNORMAL_CONDITION_DEVICE | KPS_V_172_01_OVERCURRENT                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37253 |    53 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_02_MODBUS.STA_TEST_POS.status.stVal     | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37254 |    53 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_02_MODBUS.STA_TEST_POS.status.stVal     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37255 |    54 | ABNORMAL_CONDITION_DEVICE | KPS_V_172_02_DISCONNECT_POSITION                    | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37256 |    54 | ABNORMAL_CONDITION_DEVICE | KPS_V_172_02_DISCONNECT_POSITION                    | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37257 |    55 | ABNORMAL_CONDITION_DEVICE | KPS_DI_172_02_CTL_PWR_UV.stVal                      | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37258 |    55 | ABNORMAL_CONDITION_DEVICE | KPS_DI_172_02_CTL_PWR_UV.stVal                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37259 |    56 | ABNORMAL_CONDITION_DEVICE | KPS_V_MPR_172_02_TROUBLE                            | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37260 |    56 | ABNORMAL_CONDITION_DEVICE | KPS_V_MPR_172_02_TROUBLE                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37261 |    57 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_02_MODBUS.STA_LOCKOUT.status.stVal      | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37262 |    57 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_02_MODBUS.STA_LOCKOUT.status.stVal      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37263 |    58 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_02_MODBUS.STA_HARD_LOCKOUT.status.stVal | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37264 |    58 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_172_02_MODBUS.STA_HARD_LOCKOUT.status.stVal | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37265 |    59 | ABNORMAL_CONDITION_DEVICE | KPS_V_172_02_OVERCURRENT                            | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37266 |    59 | ABNORMAL_CONDITION_DEVICE | KPS_V_172_02_OVERCURRENT                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37267 |    61 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_BRK_TEST                                | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37268 |    61 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_BRK_TEST                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37269 |    62 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_DISCONNECT                              | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37270 |    62 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_DISCONNECT                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37271 |    63 | ABNORMAL_CONDITION_DEVICE | KPS_BKR_172_3_UNDERVOLT                             | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37272 |    63 | ABNORMAL_CONDITION_DEVICE | KPS_BKR_172_3_UNDERVOLT                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37273 |    64 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37274 |    64 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37275 |    65 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37276 |    65 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37277 |    66 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37278 |    66 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37279 |    67 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_MOD_INST_OVER_CUR                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37280 |    67 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B03_MOD_INST_OVER_CUR                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37281 |    69 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_BRK_TEST                                | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37282 |    69 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_BRK_TEST                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37283 |    70 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_DISCONNECT                              | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37284 |    70 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_DISCONNECT                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37285 |    71 | ABNORMAL_CONDITION_DEVICE | KPS_BKR_172_4_UNDERVOLT                             | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37286 |    71 | ABNORMAL_CONDITION_DEVICE | KPS_BKR_172_4_UNDERVOLT                             | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37287 |    72 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37288 |    72 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_TROUBLE                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37289 |    73 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37290 |    73 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_MOD_LED_LOCK_OUT                        | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37291 |    74 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37292 |    74 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_HARD_LOCKOUT                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37293 |    75 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_MOD_INST_OVER_CUR                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37294 |    75 | ABNORMAL_CONDITION_DEVICE | KPS_MPR_B04_MOD_INST_OVER_CUR                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37295 |    77 | ABNORMAL_CONDITION_DEVICE | KPS_IOM_C02_HS1_FAIL                                | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37296 |    77 | ABNORMAL_CONDITION_DEVICE | KPS_IOM_C02_HS1_FAIL                                | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37297 |    78 | ABNORMAL_CONDITION_DEVICE | KPS_IOM_DC_ETP_FAIL                                 | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37298 |    78 | ABNORMAL_CONDITION_DEVICE | KPS_IOM_DC_ETP_FAIL                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37299 |    80 | ABNORMAL_CONDITION_DEVICE | KPS_PS1_24VDC                                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37300 |    80 | ABNORMAL_CONDITION_DEVICE | KPS_PS1_24VDC                                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37301 |    81 | ABNORMAL_CONDITION_DEVICE | KPS_PS2_24VDC                                       | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37302 |    81 | ABNORMAL_CONDITION_DEVICE | KPS_PS2_24VDC                                       | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37303 |    82 | ABNORMAL_CONDITION_DEVICE | KPS_NS1_TEMP_H                                      | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37304 |    82 | ABNORMAL_CONDITION_DEVICE | KPS_NS1_TEMP_H                                      | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37305 |    83 | ABNORMAL_CONDITION_DEVICE | KPS_NS1_PS_FAIL                                     | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37306 |    83 | ABNORMAL_CONDITION_DEVICE | KPS_NS1_PS_FAIL                                     | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37307 |    84 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_BATT_VOLT_PROB_                            | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37308 |    84 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_BATT_VOLT_PROB_                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37309 |    85 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_BATT_TEMP_HIGH_                            | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37310 |    85 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_BATT_TEMP_HIGH_                            | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37311 |    86 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_BATT_FAN_                                  | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37312 |    86 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_BATT_FAN_                                  | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37313 |    87 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_AC_IN_FAIL                                 | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37314 |    87 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_AC_IN_FAIL                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37315 |    88 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_POS_GND_FAULT                              | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37316 |    88 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_POS_GND_FAULT                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37317 |    89 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_NEG_GND_FAULT                              | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37318 |    89 | ABNORMAL_CONDITION_DEVICE | KPS_BC01_NEG_GND_FAULT                              | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37319 |    90 | ABNORMAL_CONDITION_DEVICE | KPS_120VAC_PANEL_27                                 | ABC_DEVICE_ELEC_IND       | ALARM
 M10-KPS-DN | 37320 |    90 | ABNORMAL_CONDITION_DEVICE | KPS_120VAC_PANEL_27                                 | ABC_DEVICE_ELEC_IND       | NO_ALARM
 M10-KPS-DN | 37321 |    91 | ABNORMAL_CONDITION_DEVICE | KPS_DC_TRAILER_FAN_PWR_FAIL                         | ABC_DEVICE_ELEC_IND       | ALARM
